 lambda(A), dNdM(M_sun^-1 Hz^-1)
   94.0000000000000       1.655736598485703E+041
   96.0000000000000       1.877030747728617E+041
   98.0000000000000       2.118975399942341E+041
   100.000000000000       2.346538519554825E+041
   102.000000000000       2.555925571622367E+041
   104.000000000000       2.699713670399936E+041
   106.000000000000       2.871212152888099E+041
   108.000000000000       3.064918666855587E+041
   110.000000000000       3.238364598880368E+041
   114.000000000000       3.583374854205559E+041
   118.000000000000       4.037975779853167E+041
   121.000000000000       4.363890038766092E+041
   125.000000000000       4.832231441259322E+041
   127.000000000000       5.079826164208005E+041
   128.000000000000       5.190600409966988E+041
   131.000000000000       5.522828721386536E+041
   132.000000000000       5.636110269001620E+041
   134.000000000000       5.858036628362387E+041
   137.000000000000       6.195543195366832E+041
   140.000000000000       6.557854773366764E+041
   143.000000000000       6.955939566120220E+041
   147.000000000000       7.403544515146448E+041
   151.000000000000       7.895843460900888E+041
   155.000000000000       8.431265827088683E+041
   159.000000000000       8.983158463272119E+041
   162.000000000000       9.417654016351074E+041
   166.000000000000       9.949745032906235E+041
   170.000000000000       1.038495100426518E+042
   173.000000000000       1.074795890285769E+042
   177.000000000000       1.132289517810615E+042
   180.000000000000       1.177430287289486E+042
   182.000000000000       1.206207020064356E+042
   186.000000000000       1.260684811058999E+042
   191.000000000000       1.328702614291829E+042
   194.000000000000       1.362739603879441E+042
   198.000000000000       1.425027543176357E+042
   202.000000000000       1.474523831549836E+042
   205.000000000000       1.515546517428881E+042
   210.000000000000       1.573423281309638E+042
   216.000000000000       1.613834298533188E+042
   220.000000000000       1.655258132200887E+042
   223.000000000000       1.664570819008989E+042
   227.000000000000       1.795830153018423E+042
   230.000000000000       3.787051366525449E+042
   234.000000000000       9.684010685763318E+042
   240.000000000000       2.488120519636702E+043
   246.000000000000       5.172887209341360E+043
   252.000000000000       8.990406114151487E+043
   257.000000000000       6.139698681430657E+043
   260.000000000000       1.114340029698490E+044
   264.000000000000       1.700667719325879E+044
   269.000000000000       1.898692031636772E+044
   274.000000000000       2.095218770782551E+044
   279.000000000000       1.904321617992807E+044
   284.000000000000       2.473048923223642E+044
   290.000000000000       2.644549384377021E+044
   296.000000000000       2.391513412695959E+044
   301.000000000000       1.132601609732758E+044
   308.000000000000       1.649072833491100E+044
   318.000000000000       2.807236795551742E+044
   328.000000000000       3.124706414146248E+044
   338.000000000000       3.195198094962540E+044
   348.000000000000       3.303356302887596E+044
   357.000000000000       3.971296710929600E+044
   366.000000000000       4.918253887965097E+044
   375.000000000000       5.152185498937334E+044
   385.000000000000       4.778371113072692E+044
   395.000000000000       5.938256798651133E+044
   405.000000000000       6.806953085630307E+044
   414.000000000000       7.201263644710834E+044
   422.000000000000       7.260475105150666E+044
   430.000000000000       7.387594588489715E+044
   441.000000000000       8.479172217597205E+044
   451.000000000000       9.031238540933675E+044
   460.000000000000       9.039849138300923E+044
   470.000000000000       9.497324162017299E+044
   480.000000000000       1.031837719834431E+045
   490.000000000000       1.026634673111339E+045
   500.000000000000       1.141031675477665E+045
   506.000000000000       1.253514142857572E+045
   512.000000000000       1.723326517353382E+045
   520.000000000000       1.736831626274932E+045
   530.000000000000       1.765978030866249E+045
   540.000000000000       1.679882737218606E+045
   550.000000000000       1.725622346799262E+045
   560.000000000000       2.047442758447298E+045
   570.000000000000       2.160738721520060E+045
   580.000000000000       2.188273839451204E+045
   590.000000000000       2.310115652195149E+045
   600.000000000000       2.297161023608357E+045
   610.000000000000       2.321919681457854E+045
   620.000000000000       2.606950327491532E+045
   630.000000000000       2.642100517458138E+045
   640.000000000000       2.797677239832571E+045
   650.000000000000       2.842613129873774E+045
   658.000000000000       2.834166553872411E+045
   665.000000000000       3.003811140517251E+045
   675.000000000000       3.143105844970325E+045
   685.000000000000       3.082118996501159E+045
   695.000000000000       3.317356163970558E+045
   705.000000000000       3.218807753083451E+045
   716.000000000000       3.549087892337256E+045
   726.000000000000       3.665030134708062E+045
   735.000000000000       3.767208913520975E+045
   745.000000000000       3.819763777299953E+045
   755.000000000000       3.895099378734878E+045
   765.000000000000       3.891902871355894E+045
   775.000000000000       4.083126125804412E+045
   785.000000000000       4.146547626687652E+045
   795.000000000000       4.283798887637582E+045
   805.000000000000       4.414640354289981E+045
   815.000000000000       4.542349155689455E+045
   825.000000000000       4.666696242932566E+045
   835.000000000000       4.478649896080075E+045
   845.000000000000       4.859345903499552E+045
   855.000000000000       4.934532707459049E+045
   865.000000000000       5.100890611021775E+045
   875.000000000000       5.219295030039777E+045
   885.000000000000       5.318357164461231E+045
   895.000000000000       5.424963164947992E+045
   905.000000000000       5.490140077885261E+045
   915.000000000000       5.462368185250453E+045
